type	name
molecular_function	cyclic pyranopterin monophosphate synthase activity
molecular_function	peptide transport
molecular_function	D-lactate dehydrogenase activity
molecular_function	triose-phosphate isomerase activity
molecular_function	3-dehydro-L-gulonate-6-phosphate decarboxylase activity
molecular_function	gluconate transmembrane transporter activity
molecular_function	short-chain carboxylesterase activity
molecular_function	protein phosphopantetheinylation
molecular_function	polyol transport
molecular_function	fructose 1,6-bisphosphate 1-phosphatase activity
molecular_function	D-lactate dehydrogenase (cytochrome) activity
molecular_function	metal ion binding
molecular_function	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor
molecular_function	oligosaccharide transmembrane transporter activity
molecular_function	acetate transmembrane transporter activity
molecular_function	ferric-chelate reductase activity
molecular_function	threonine aldolase activity
molecular_function	structural molecule activity
molecular_function	acyl-CoA dehydrogenase activity
molecular_function	regulation of cellular protein metabolic process
molecular_function	monocarboxylic acid biosynthetic process
molecular_function	phosphatidyltransferase activity
molecular_function	succinate-CoA ligase (GDP-forming) activity
molecular_function	malonyltransferase activity
molecular_function	cellular component organization
molecular_function	L-methionine:thioredoxin-disulfide S-oxidoreductase activity
molecular_function	P-type divalent copper transporter activity
molecular_function	cellular response to oxidative stress
molecular_function	glycerol kinase activity
molecular_function	uridine kinase activity
molecular_function	adenosylmethionine decarboxylase activity
molecular_function	dihydrofolate reductase activity
molecular_function	pyrimidine nucleoside transmembrane transporter activity
molecular_function	protein-containing complex binding
molecular_function	lipoate-protein ligase activity
molecular_function	protein-containing complex organization
molecular_function	tRNA threonylcarbamoyladenosine dehydratase
molecular_function	N6-isopentenyladenosine methylthiotransferase activity
molecular_function	protein localization to membrane
molecular_function	transketolase or transaldolase activity
molecular_function	hydroxypyruvate reductase activity
molecular_function	regulation of protein phosphorylation
molecular_function	peroxidase activity
molecular_function	malate dehydrogenase activity
molecular_function	pyruvate metabolic process
molecular_function	acetyltransferase activity
molecular_function	sulfur compound transport
molecular_function	peptide binding
molecular_function	GMP biosynthetic process
molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds
molecular_function	negative regulation of metabolic process
molecular_function	binding
molecular_function	cation transport
molecular_function	dihydroorotase activity
molecular_function	rRNA processing
molecular_function	AMP binding
molecular_function	signaling
molecular_function	NAD(P)H dehydrogenase (quinone) activity
molecular_function	carbamate kinase activity
molecular_function	translation termination factor activity
molecular_function	protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity
molecular_function	nucleotide biosynthetic process
molecular_function	carnitine transport
molecular_function	GTP diphosphokinase activity
molecular_function	spermidine transmembrane transport
molecular_function	peptidyl-tyrosine modification
molecular_function	nucleobase-containing compound biosynthetic process
molecular_function	cellular aromatic compound metabolic process
molecular_function	pyrimidine ribonucleoside catabolic process
molecular_function	malate transmembrane transporter activity
molecular_function	phosphopantothenoylcysteine decarboxylase activity
molecular_function	ubiquitin-like protein transferase activity
molecular_function	metallochaperone activity
molecular_function	phenylacetaldehyde dehydrogenase activity
molecular_function	glycosyl compound catabolic process
molecular_function	carbohydrate derivative transport
molecular_function	positive regulation of RNA metabolic process
molecular_function	peptide deformylase activity
molecular_function	long-chain fatty acyl-CoA binding
molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
molecular_function	phosphatidylserine decarboxylase activity
molecular_function	negative regulation of nucleic acid-templated transcription
molecular_function	N-acyltransferase activity
molecular_function	dipeptidase activity
molecular_function	fatty acid biosynthetic process
molecular_function	indolalkylamine metabolic process
molecular_function	phosphomethylpyrimidine kinase activity
molecular_function	translational elongation
molecular_function	purine nucleobase transmembrane transport
molecular_function	(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity
molecular_function	siderophore transmembrane transport
molecular_function	response to stress
molecular_function	water-soluble vitamin metabolic process
molecular_function	heterocycle catabolic process
molecular_function	alditol:NADP+ 1-oxidoreductase activity
molecular_function	pyridine-containing compound biosynthetic process
molecular_function	purine ribonucleotide binding
molecular_function	serine O-acyltransferase activity
molecular_function	regulation of catalytic activity
molecular_function	organic substance metabolic process
molecular_function	phosphoribosylglycinamide formyltransferase activity
molecular_function	organic cyclic compound biosynthetic process
molecular_function	solute:proton symporter activity
molecular_function	carbohydrate transport
molecular_function	sulfoquinovose isomerase activity
molecular_function	adenylylsulfate kinase activity
molecular_function	catalytic activity, acting on a tRNA
molecular_function	methionyl-tRNA formyltransferase activity
molecular_function	phosphorelay sensor kinase activity
molecular_function	adenylyltransferase activity
molecular_function	5-formyltetrahydrofolate cyclo-ligase activity
molecular_function	reactive oxygen species metabolic process
molecular_function	protein-macromolecule adaptor activity
molecular_function	long-chain fatty acid-CoA ligase activity
molecular_function	P-type potassium transmembrane transporter activity
molecular_function	xanthine phosphoribosyltransferase activity
molecular_function	peptide N-acetyltransferase activity
molecular_function	RNA methylation
molecular_function	2-dehydropantoate 2-reductase activity
molecular_function	ammonia ligase activity
molecular_function	pyridoxal kinase activity
molecular_function	carboxylic acid biosynthetic process
molecular_function	protein-glutamine N-methyltransferase activity
molecular_function	GDP metabolic process
molecular_function	protein carrier chaperone
molecular_function	protein modification process
molecular_function	hydrolase activity, acting on ester bonds
molecular_function	cellular macromolecule biosynthetic process
molecular_function	lactose transmembrane transporter activity
molecular_function	aspartate ammonia-lyase activity
molecular_function	organic cyclic compound metabolic process
molecular_function	ATP-dependent peptidase activity
molecular_function	organic acid transport
molecular_function	phosphotransferase activity, alcohol group as acceptor
molecular_function	cellular aldehyde metabolic process
molecular_function	propionate kinase activity
molecular_function	anthranilate phosphoribosyltransferase activity
molecular_function	UDP-galactopyranose mutase activity
molecular_function	cobalt ion transmembrane transporter activity
molecular_function	guanine transmembrane transport
molecular_function	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity
molecular_function	metal ion transmembrane transporter activity
molecular_function	NADH pyrophosphatase activity
molecular_function	aminoglycoside nucleotidyltransferase activity
molecular_function	pyrophosphatase activity
molecular_function	pyrroline-5-carboxylate reductase activity
molecular_function	acetate:proton symporter activity
molecular_function	biotin synthase activity
molecular_function	racemase and epimerase activity, acting on carbohydrates and derivatives
molecular_function	pteridine-containing compound metabolic process
molecular_function	protein tyrosine phosphatase activity
molecular_function	NADH dehydrogenase (ubiquinone) activity
molecular_function	lipid binding
molecular_function	L-alpha-amino acid transmembrane transport
molecular_function	fatty acid ligase activity
molecular_function	5'-3' RNA polymerase activity
molecular_function	tRNA binding
molecular_function	amino acid binding
molecular_function	carboxylic ester hydrolase activity
molecular_function	nitrite transport
molecular_function	quaternary ammonium group transport
molecular_function	DNA polymerase activity
molecular_function	L-ribulose-5-phosphate 3-epimerase activity
molecular_function	diaminopimelate epimerase activity
molecular_function	L-valine transmembrane transporter activity
molecular_function	glycolate transmembrane transport
molecular_function	tRNA 2'-O-methyltransferase activity
molecular_function	glutamate 5-kinase activity
molecular_function	3'-5'-exodeoxyribonuclease activity
molecular_function	secondary active transmembrane transporter activity
molecular_function	adenyl nucleotide binding
molecular_function	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
molecular_function	dCTP deaminase activity
molecular_function	inorganic cation transmembrane transporter activity
molecular_function	lysine N-methyltransferase activity
molecular_function	1-acylglycerol-3-phosphate O-acyltransferase activity
molecular_function	aromatic amino acid family metabolic process
molecular_function	ribosomal large subunit binding
molecular_function	tRNA (cytosine-2'-O-)-methyltransferase activity
molecular_function	deoxyribonucleoside monophosphate biosynthetic process
molecular_function	polyamine transport
molecular_function	pyrimidine-containing compound catabolic process
molecular_function	dihydrofolate synthase activity
molecular_function	regulation of metabolic process
molecular_function	DNA-methyltransferase activity
molecular_function	rRNA (uridine-C5-)-methyltransferase activity
molecular_function	phosphorus metabolic process
molecular_function	translation factor activity, RNA binding
molecular_function	acetylesterase activity
molecular_function	phosphotransferase activity, for other substituted phosphate groups
molecular_function	enzyme binding
molecular_function	metabolic process
molecular_function	cysteine metabolic process
molecular_function	uridine transmembrane transporter activity
molecular_function	N-acetyltransferase activity
molecular_function	vitamin transmembrane transporter activity
molecular_function	proteolysis
molecular_function	2-methylisocitrate dehydratase activity
molecular_function	energy coupled proton transport, down electrochemical gradient
molecular_function	3'-nucleotidase activity
molecular_function	ATP-dependent activity
molecular_function	L-lysine transmembrane transport
molecular_function	site-specific DNA-methyltransferase (adenine-specific) activity
molecular_function	quaternary ammonium group binding
molecular_function	GDP-L-fucose biosynthetic process
molecular_function	intramolecular transferase activity
molecular_function	L-threonine transmembrane transporter activity
molecular_function	aldehyde biosynthetic process
molecular_function	hydrogenase (acceptor) activity
molecular_function	ABC-type transporter activity
molecular_function	asparagine synthase (glutamine-hydrolyzing) activity
molecular_function	C-methyltransferase activity
molecular_function	negative regulation of biological process
molecular_function	zinc ion transmembrane transport
molecular_function	alkali metal ion binding
molecular_function	proton-transporting ATP synthase activity, rotational mechanism
molecular_function	nickel cation transmembrane transporter activity
molecular_function	glucose-6-phosphate dehydrogenase activity
molecular_function	ribonucleoside triphosphate metabolic process
molecular_function	positive regulation of protein modification process
molecular_function	protein-succinyllysine desuccinylase activity
molecular_function	translation regulator activity, nucleic acid binding
molecular_function	regulation of cellular macromolecule biosynthetic process
molecular_function	long-chain fatty acid metabolic process
molecular_function	indole-containing compound metabolic process
molecular_function	demethylation
molecular_function	protein serine/threonine kinase activity
molecular_function	organic hydroxy compound transport
molecular_function	O-acyltransferase activity
molecular_function	protein-malonyllysine demalonylase activity
molecular_function	single-stranded RNA binding
molecular_function	RNA polymerase core enzyme binding
molecular_function	bent DNA binding
molecular_function	glucose 6-phosphate metabolic process
molecular_function	macromolecule localization
molecular_function	GTP cyclohydrolase I activity
molecular_function	positive regulation of catalytic activity
molecular_function	rRNA modification
molecular_function	organophosphate:inorganic phosphate antiporter activity
molecular_function	cytidylate kinase activity
molecular_function	phospholipase A2 activity
molecular_function	folic acid-containing compound biosynthetic process
molecular_function	mannose-phosphate guanylyltransferase activity
molecular_function	uracil binding
molecular_function	cellular biogenic amine biosynthetic process
molecular_function	CoA-ligase activity
molecular_function	O-methyltransferase activity
molecular_function	oligopeptide transmembrane transporter activity
molecular_function	alpha-amino acid biosynthetic process
molecular_function	cellular lipid metabolic process
molecular_function	hexuronate transmembrane transport
molecular_function	small ribosomal subunit rRNA binding
molecular_function	localization within membrane
molecular_function	cytidylyltransferase activity
molecular_function	citrate synthase activity
molecular_function	oxidoreductase activity, acting on the CH-NH group of donors
molecular_function	cellular modified amino acid metabolic process
molecular_function	macromolecule biosynthetic process
molecular_function	pyrimidine ribonucleoside monophosphate biosynthetic process
molecular_function	phosphomannomutase activity
molecular_function	galactokinase activity
molecular_function	peptidyl-amino acid modification
molecular_function	glucosamine-6-phosphate deaminase activity
molecular_function	iron ion transmembrane transport
molecular_function	purine nucleotide binding
molecular_function	transferase activity, transferring sulphur-containing groups
molecular_function	oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor
biological_process	medium-chain fatty acid metabolic process
biological_process	regulation of signaling
biological_process	sulfur amino acid transport
biological_process	histidine metabolic process
biological_process	arginine catabolic process
biological_process	uracil metabolic process
biological_process	D-ribose catabolic process
biological_process	positive regulation of macromolecule metabolic process
biological_process	glycosphingolipid catabolic process
biological_process	fatty acid beta-oxidation using acyl-CoA dehydrogenase
biological_process	DNA-dependent DNA replication
biological_process	glucan catabolic process
biological_process	methylglyoxal metabolic process
biological_process	purine ribonucleoside monophosphate metabolic process
biological_process	response to potassium ion
biological_process	response to oxygen radical
biological_process	response to reactive oxygen species
biological_process	negative regulation of gene expression, epigenetic
biological_process	protein insertion into membrane from inner side
biological_process	pyrimidine ribonucleoside biosynthetic process
biological_process	extracellular polysaccharide metabolic process
biological_process	siderophore-dependent iron import into cell
biological_process	GTP metabolic process
biological_process	regulation of DNA-dependent DNA replication
biological_process	potassium ion transport
biological_process	DNA strand elongation
biological_process	ATP biosynthetic process
biological_process	cellular water homeostasis
biological_process	energy derivation by oxidation of organic compounds
biological_process	ribonucleoside diphosphate metabolic process
biological_process	oxidative single-stranded DNA demethylation
biological_process	cell wall biogenesis
biological_process	6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde
biological_process	ethanolamine catabolic process
biological_process	glycolipid biosynthetic process
biological_process	glycoprotein metabolic process
biological_process	organophosphate ester transport
biological_process	ribose phosphate metabolic process
biological_process	protein deacylation
biological_process	anaerobic respiration
biological_process	regulation of protein-containing complex disassembly
biological_process	establishment of protein localization
biological_process	L-valine import across plasma membrane
biological_process	innate immune response
biological_process	protein dehydration
biological_process	protein kinase activity
biological_process	regulation of cellulose biosynthetic process
biological_process	alpha-glucan catabolic process
biological_process	RNA acetylation
biological_process	cellular nitrogen compound biosynthetic process
biological_process	D-alanine catabolic process
biological_process	pyrimidine nucleoside diphosphate biosynthetic process
biological_process	nucleotide-sugar biosynthetic process
biological_process	regulation of cell cycle
biological_process	response to leucine
biological_process	glucosamine metabolic process
biological_process	cytokine production
biological_process	amino acid transport
biological_process	positive regulation of DNA replication
biological_process	dicarboxylic acid metabolic process
biological_process	galactarate metabolic process
biological_process	anaerobic electron transport chain
biological_process	D-galacturonate catabolic process
biological_process	D-galacturonate metabolic process
biological_process	response to external stimulus
biological_process	regulation of transcription, DNA-templated
biological_process	aspartate family amino acid catabolic process
biological_process	proline catabolic process to glutamate
biological_process	homoserine transport
biological_process	adenosine to inosine editing
biological_process	salicylic acid metabolic process
biological_process	vitamin transport
biological_process	pyrimidine nucleoside triphosphate catabolic process
biological_process	tetrahydrobiopterin metabolic process
biological_process	regulation of cellular carbohydrate metabolic process
biological_process	peptidoglycan-protein cross-linking
biological_process	mannitol catabolic process
biological_process	oligopeptide transmembrane transport
biological_process	establishment of localization
biological_process	purine nucleobase biosynthetic process
biological_process	positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway
biological_process	cellular homeostasis
biological_process	mannosamine catabolic process
biological_process	response to organic substance
biological_process	single-species biofilm formation
biological_process	positive regulation of immune system process
biological_process	biotin metabolic process
biological_process	diacetylchitobiose metabolic process
biological_process	pyruvate family amino acid biosynthetic process
biological_process	sodium ion transmembrane transport
biological_process	pentose-phosphate shunt, oxidative branch
biological_process	protein maturation by protein folding
biological_process	regulation of phosphorylation
biological_process	protein folding
biological_process	tRNA processing
biological_process	branched-chain amino acid metabolic process
biological_process	peptidyl-S-carbamoyl-L-cysteine dehydration
biological_process	neutral lipid biosynthetic process
biological_process	cellular amino acid biosynthetic process
biological_process	galactitol metabolic process
biological_process	phospholipid metabolic process
biological_process	regulation of DNA repair
biological_process	TTP metabolic process
biological_process	negative regulation of catalytic activity
biological_process	glycine metabolic process
biological_process	water homeostasis
biological_process	protein autophosphorylation
biological_process	asparaginyl-tRNA aminoacylation
biological_process	electron transport coupled proton transport
biological_process	regulation of cellular component movement
biological_process	cytoplasmic translation
biological_process	rRNA 2'-O-methylation
biological_process	cellular nitrogen compound catabolic process
biological_process	positive regulation of cellular amide metabolic process
biological_process	thiamine metabolic process
biological_process	nucleobase biosynthetic process
biological_process	positive regulation of organelle organization
biological_process	glycosyl compound metabolic process
biological_process	hexitol catabolic process
biological_process	peptidoglycan biosynthetic process
biological_process	carbohydrate catabolic process
biological_process	positive regulation of secretion
biological_process	N-terminal protein amino acid acetylation
biological_process	cellular component biogenesis
biological_process	arginyl-tRNA aminoacylation
biological_process	negative regulation of ribosome biogenesis
biological_process	deoxyribonucleotide metabolic process
biological_process	shikimate metabolic process
biological_process	division septum site selection
biological_process	cell redox homeostasis
biological_process	pantothenate biosynthetic process
biological_process	purine ribonucleoside bisphosphate metabolic process
biological_process	DNA ligation involved in DNA repair
biological_process	organic hydroxy compound biosynthetic process
biological_process	pyridine nucleotide catabolic process
biological_process	purine deoxyribonucleotide metabolic process
biological_process	signal transduction
biological_process	purine nucleoside biosynthetic process
biological_process	hexose transmembrane transport
biological_process	tryptophanyl-tRNA aminoacylation
biological_process	phage shock
biological_process	regulation of protein binding
biological_process	amino sugar catabolic process
biological_process	ribonucleoside biosynthetic process
biological_process	glycosaminoglycan metabolic process
biological_process	DNA synthesis involved in DNA repair
biological_process	galactose catabolic process via UDP-galactose
biological_process	lysine metabolic process
biological_process	positive regulation of translational fidelity
biological_process	programmed cell death induced by symbiont
biological_process	biological process attribute
biological_process	immune response-regulating signaling pathway
biological_process	positive regulation of defense response
biological_process	regulation of bacterial-type flagellum-dependent cell motility by regulation of motor speed
biological_process	oxazole or thiazole biosynthetic process
biological_process	positive regulation of ion transmembrane transport
biological_process	response to oxygen-containing compound
biological_process	positive regulation of signaling
biological_process	glutathione metabolic process
biological_process	valine metabolic process
biological_process	quinolinate metabolic process
biological_process	primary alcohol catabolic process
biological_process	regulation of translational elongation
biological_process	zinc ion transport
biological_process	protoporphyrinogen IX biosynthetic process from glutamate
biological_process	catechol-containing compound biosynthetic process
biological_process	nucleotide-binding oligomerization domain containing 1 signaling pathway
biological_process	cation homeostasis
biological_process	protein binding
biological_process	siderophore transport
biological_process	regulation of cell morphogenesis
biological_process	folic acid-containing compound metabolic process
biological_process	DNA-templated transcription, elongation
biological_process	NADH metabolic process
biological_process	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate
biological_process	SOS response
biological_process	positive regulation of metabolic process
biological_process	L-arabinose catabolic process
biological_process	glyoxylate cycle
biological_process	wobble position uridine ribose methylation
biological_process	proline metabolic process
biological_process	biofilm formation
biological_process	glycerolipid metabolic process
biological_process	glutathione transmembrane transport
biological_process	organic substance biosynthetic process
biological_process	RNA biosynthetic process
biological_process	regulation of signal transduction
biological_process	nucleotide salvage
biological_process	regulation of primary metabolic process
biological_process	regulation of DNA metabolic process
biological_process	division septum assembly
biological_process	tripeptide transport
biological_process	negative regulation of cellular metabolic process
biological_process	negative regulation of cellular process
biological_process	ethanolamine-containing compound metabolic process
biological_process	hydrocarbon metabolic process
biological_process	pyrimidine ribonucleotide metabolic process
biological_process	anatomical entity attribute
biological_process	fructose metabolic process
biological_process	acetate transport
biological_process	carboxylic acid metabolic process
biological_process	RNA phosphodiester bond hydrolysis
biological_process	regulation of RNA biosynthetic process
biological_process	DNA unwinding involved in DNA replication
biological_process	positive regulation of plant-type hypersensitive response
biological_process	DNA demethylation
biological_process	rRNA metabolic process
biological_process	L-methionine biosynthetic process
biological_process	3'-phosphoadenosine 5'-phosphosulfate metabolic process
biological_process	Gram-negative-bacterium-type cell wall biogenesis
biological_process	DNA modification
biological_process	nitrate assimilation
biological_process	GDP-mannose biosynthetic process
biological_process	'de novo' posttranslational protein folding
biological_process	negative regulation of nuclease activity
biological_process	cell morphology
biological_process	helicase activity
biological_process	nitrate metabolic process
biological_process	response to abiotic stimulus
biological_process	ribosome biogenesis
biological_process	N-terminal protein amino acid modification
biological_process	polyketide metabolic process
biological_process	generation of precursor metabolites and energy
biological_process	DNA strand elongation involved in DNA replication
biological_process	one-carbon metabolic process
biological_process	ceramide metabolic process
biological_process	chorismate biosynthetic process
biological_process	response to osmotic stress
biological_process	ribonucleoprotein complex subunit organization
biological_process	para-aminobenzoic acid metabolic process
biological_process	pyrimidine deoxyribonucleoside diphosphate biosynthetic process
biological_process	purine ribonucleoside catabolic process
biological_process	regulation of cell septum assembly
biological_process	organophosphate biosynthetic process
biological_process	cellular respiration
biological_process	cellular monovalent inorganic cation homeostasis
biological_process	pyrimidine ribonucleoside metabolic process
biological_process	phenylalanine transport
biological_process	regulation of translational fidelity
biological_process	L-arabinose metabolic process
biological_process	citrulline metabolic process
biological_process	ketone catabolic process
biological_process	S-adenosylmethionine metabolic process
biological_process	biological process involved in intraspecies interaction between organisms
biological_process	phosphate ion transmembrane transport
biological_process	sulfur amino acid metabolic process
biological_process	6-sulfoquinovose(1-) catabolic process
biological_process	glycolytic process through fructose-6-phosphate
biological_process	phosphate-containing compound metabolic process
biological_process	regulation of plant-type hypersensitive response
biological_process	pseudouridine synthesis
biological_process	pyrimidine ribonucleoside triphosphate catabolic process
biological_process	nucleoside biosynthetic process
biological_process	modified amino acid transport
biological_process	dipeptide transmembrane transport
biological_process	response to light stimulus
biological_process	copper ion homeostasis
biological_process	lipid transport
biological_process	organonitrogen compound biosynthetic process
biological_process	regulation of small molecule metabolic process
biological_process	pyridoxine biosynthetic process
biological_process	pyrimidine nucleobase metabolic process
biological_process	toluene-containing compound metabolic process
biological_process	inorganic cation import across plasma membrane
biological_process	regulation of RNA metabolic process
biological_process	intracellular transport
biological_process	formate metabolic process
biological_process	GDP-mannose metabolic process
biological_process	regulation of transmembrane transporter activity
biological_process	alanine catabolic process
biological_process	mannitol metabolic process
biological_process	cellular macromolecule catabolic process
biological_process	dihydrofolate metabolic process
biological_process	regulation of catabolic process
biological_process	cellular response to glucose-phosphate stress
biological_process	ribonucleotide biosynthetic process
biological_process	D-alanine transport
biological_process	glycine catabolic process
biological_process	amino acid activation
biological_process	alanyl-tRNA aminoacylation
biological_process	defense response to other organism
biological_process	dATP catabolic process
biological_process	lipoprotein localization to membrane
biological_process	methionyl-tRNA aminoacylation
biological_process	phenol-containing compound biosynthetic process
biological_process	nucleobase-containing small molecule catabolic process
biological_process	positive regulation of pattern recognition receptor signaling pathway
biological_process	ribonucleoside triphosphate biosynthetic process
biological_process	regulation of developmental process
biological_process	UMP catabolic process
biological_process	phosphorelay signal transduction system
biological_process	deoxyribonucleoside metabolic process
biological_process	3,4-dihydroxybenzoate biosynthetic process
biological_process	inositol metabolic process
biological_process	acetyl-CoA biosynthetic process
biological_process	terpenoid biosynthetic process
biological_process	nucleic acid metabolic process
biological_process	response to radiation
biological_process	deoxyribonucleoside diphosphate metabolic process
biological_process	pyrimidine deoxyribonucleoside monophosphate metabolic process
biological_process	transport
biological_process	medium-chain fatty acid biosynthetic process
biological_process	organic anion transport
biological_process	protein insertion into membrane
biological_process	purine nucleobase catabolic process
biological_process	protein maturation
biological_process	L-valine transmembrane transport
biological_process	cellular response to heat
biological_process	aromatic compound biosynthetic process
biological_process	ADP metabolic process
biological_process	intracellular sequestering of iron ion
biological_process	galactitol catabolic process
biological_process	regulation of cellular catabolic process
biological_process	polyol biosynthetic process
biological_process	deoxyribonucleotide biosynthetic process
biological_process	acetate metabolic process
biological_process	organic substance transport
biological_process	aromatic amino acid family biosynthetic process
biological_process	regulation of mRNA stability
biological_process	transcription-coupled nucleotide-excision repair, DNA damage recognition
biological_process	ornithine metabolic process
biological_process	putrescine biosynthetic process
biological_process	regulation of translational initiation
biological_process	spermidine biosynthetic process
biological_process	regulation of polysaccharide metabolic process
biological_process	negative regulation of protein-containing complex disassembly
biological_process	metal ion transport
biological_process	uridine catabolic process
biological_process	cellular response to osmotic stress
biological_process	pyrimidine nucleoside monophosphate biosynthetic process
biological_process	glycerophosphodiester transmembrane transport
biological_process	arginine metabolic process
biological_process	nitrogen cycle metabolic process
biological_process	NADP biosynthetic process
biological_process	purine nucleobase transport
biological_process	isoleucine biosynthetic process
biological_process	pyrimidine nucleotide metabolic process
biological_process	cellulose metabolic process
biological_process	regulation of immune response
biological_process	'de novo' pyrimidine nucleobase biosynthetic process
biological_process	protein secretion by the type II secretion system
biological_process	anion transmembrane transport
biological_process	aerobic electron transport chain
biological_process	glutamine family amino acid catabolic process
biological_process	L-methionine salvage
biological_process	diacetylchitobiose catabolic process
biological_process	glutathione biosynthetic process
biological_process	positive regulation of immune response
biological_process	thymine metabolic process
biological_process	regulation of cellular amine metabolic process
biological_process	reproduction of a single-celled organism
biological_process	regulation of bacterial-type flagellum-dependent cell motility
biological_process	regulation of biosynthetic process
biological_process	nucleoside transport
biological_process	flavin-containing compound metabolic process
biological_process	regulation of immune system process
biological_process	negative regulation of nucleobase-containing compound metabolic process
biological_process	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
biological_process	sodium ion transport
biological_process	lactose transport
biological_process	L-alanine transport
biological_process	pyridine nucleotide biosynthetic process
biological_process	regulation of protein metabolic process
biological_process	catalytic activity, acting on a protein
biological_process	cellular cadmium ion homeostasis
biological_process	pyrimidine ribonucleotide catabolic process
biological_process	phosphorylated carbohydrate dephosphorylation
biological_process	reproductive process
biological_process	triglyceride biosynthetic process
biological_process	nucleoside transmembrane transport
biological_process	locomotion
biological_process	colanic acid biosynthetic process
biological_process	oligosaccharide metabolic process
biological_process	cellular macromolecule localization
biological_process	calcium ion transmembrane transport
biological_process	aldaric acid catabolic process
biological_process	cellular protein modification process
biological_process	asexual reproduction
biological_process	negative regulation of transport
biological_process	positive regulation of programmed cell death
biological_process	polysaccharide metabolic process
biological_process	selenocysteine metabolic process
biological_process	nucleoside metabolic process
biological_process	Mo-molybdopterin cofactor biosynthetic process
biological_process	pyrimidine nucleobase catabolic process
biological_process	pH
biological_process	pyrimidine nucleoside catabolic process
biological_process	establishment of protein localization to organelle
biological_process	tRNA 3'-trailer cleavage
biological_process	regulation of protein targeting
biological_process	glycerol-3-phosphate transmembrane transport
biological_process	dUTP metabolic process
biological_process	negative regulation of cellular protein metabolic process
biological_process	dUMP biosynthetic process
biological_process	alpha-amino acid metabolic process
biological_process	peptidoglycan-based cell wall biogenesis
biological_process	nucleoside triphosphate catabolic process
biological_process	co-translational protein modification
biological_process	entry of bacterium into host cell
biological_process	ribose phosphate biosynthetic process
biological_process	carbohydrate transmembrane transport
biological_process	cell aggregation
biological_process	oxaloacetate metabolic process
biological_process	iron-sulfur cluster assembly
biological_process	tetrapyrrole biosynthetic process
biological_process	L-serine metabolic process
biological_process	adenosine catabolic process
biological_process	positive regulation of nucleic acid-templated transcription
biological_process	deoxyribonucleoside triphosphate metabolic process
biological_process	cellular response to oxygen-containing compound
biological_process	regulation of polysaccharide biosynthetic process
biological_process	nucleobase transport
biological_process	cardiolipin biosynthetic process
biological_process	succinate transport
biological_process	response to temperature stimulus
biological_process	lipid oxidation
biological_process	sodium ion import across plasma membrane
biological_process	cellular response to environmental stimulus
biological_process	iron import into cell
biological_process	glycerolipid biosynthetic process
biological_process	glycosaminoglycan biosynthetic process
biological_process	chromosome segregation
biological_process	disaccharide transport
biological_process	vitamin K metabolic process
biological_process	cellular response to chemical stimulus
biological_process	enterobactin transport
biological_process	carbohydrate derivative catabolic process
biological_process	regulation of multicellular organismal process
biological_process	protein deglutarylation
biological_process	cellular component attribute
biological_process	regulation of nuclease activity
biological_process	neutral lipid metabolic process
biological_process	single-species submerged biofilm formation
biological_process	cytosol
biological_process	guanine deglycation, glyoxal removal
biological_process	regulation of cellular pH
biological_process	SRP-dependent cotranslational protein targeting to membrane
biological_process	aspartate biosynthetic process
biological_process	cellular modified amino acid biosynthetic process
biological_process	amino acid activation for nonribosomal peptide biosynthetic process
biological_process	O antigen metabolic process
biological_process	protein glycosylation
biological_process	fatty acid catabolic process
biological_process	negative regulation of biosynthetic process
biological_process	protoporphyrinogen IX biosynthetic process
biological_process	rRNA catabolic process
biological_process	cell wall organization or biogenesis
biological_process	glucose catabolic process to pyruvate
biological_process	membrane lipid distribution
biological_process	regulation of cellular component size
biological_process	gene expression
biological_process	galacturonate metabolic process
biological_process	lipopolysaccharide biosynthetic process
biological_process	cell volume homeostasis
biological_process	regulation of cellular response to stress
biological_process	regulation of molecular function
biological_process	protein localization
biological_process	acetate transmembrane transport
biological_process	hypoxanthine biosynthetic process
biological_process	bacterial-type flagellum-dependent cell motility
biological_process	pyrimidine deoxyribonucleoside triphosphate biosynthetic process
biological_process	oligosaccharide transport
biological_process	alcohol catabolic process
biological_process	dUDP metabolic process
biological_process	nitrogen compound transport
biological_process	nucleoside triphosphate metabolic process
biological_process	xenobiotic transport
biological_process	heterocycle metabolic process
biological_process	negative regulation of DNA metabolic process
biological_process	establishment of protein localization to endoplasmic reticulum
biological_process	guanine deglycation
biological_process	L-isoleucine import across plasma membrane
biological_process	choline transport
biological_process	malate metabolic process
biological_process	RNA (guanine-N7)-methylation
