type	name
molecular_function	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor
molecular_function	protein dimerization activity
molecular_function	flap endonuclease activity
molecular_function	oxidoreductase activity, acting on superoxide radicals as acceptor
molecular_function	establishment of protein localization to membrane
molecular_function	proton channel activity
molecular_function	alkenylglycerophosphoethanolamine hydrolase activity
molecular_function	unfolded protein binding
molecular_function	cytidylyltransferase activity
molecular_function	phosphomannomutase activity
molecular_function	phosphorelay sensor kinase activity
molecular_function	hydroxypyruvate isomerase activity
molecular_function	2-iminobutanoate deaminase activity
molecular_function	manganese ion transport
molecular_function	carboxylic acid transmembrane transporter activity
molecular_function	ferric-chelate reductase (NADPH) activity
molecular_function	dethiobiotin synthase activity
molecular_function	dihydropteroate synthase activity
molecular_function	leucine-tRNA ligase activity
molecular_function	pyridoxine 5'-phosphate synthase activity
molecular_function	transferase activity, transferring one-carbon groups
molecular_function	dTDP-4-dehydrorhamnose 3,5-epimerase activity
molecular_function	peptidyl-proline modification
molecular_function	diaminopimelate decarboxylase activity
molecular_function	DNA topoisomerase activity
molecular_function	inositol monophosphate phosphatase activity
molecular_function	guanylyltransferase activity
molecular_function	amidine-lyase activity
molecular_function	acetylglucosaminyltransferase activity
molecular_function	biosynthetic process
molecular_function	protein peptidyl-prolyl isomerization
molecular_function	peptidoglycan transmembrane transporter activity
molecular_function	regulation of nucleic acid-templated transcription
molecular_function	monooxygenase activity
molecular_function	methylation
molecular_function	xanthine phosphoribosyltransferase activity
molecular_function	cytidine catabolic process
molecular_function	protein folding chaperone
molecular_function	cellular response to toxic substance
molecular_function	carboxylic acid transmembrane transport
molecular_function	6-carboxy-5,6,7,8-tetrahydropterin synthase activity
molecular_function	nicotinate-nucleotide diphosphorylase (carboxylating) activity
molecular_function	cellular aromatic compound metabolic process
molecular_function	phosphoadenylyl-sulfate reductase (thioredoxin) activity
molecular_function	enterobactin transmembrane transporter activity
molecular_function	disaccharide transport
molecular_function	negative regulation of cellular metabolic process
molecular_function	lysine N-methyltransferase activity
molecular_function	DNA polymerase activity
molecular_function	thiamine pyrophosphate binding
molecular_function	mannose-6-phosphate isomerase activity
molecular_function	biological process involved in interspecies interaction between organisms
molecular_function	regulation of cellular protein metabolic process
molecular_function	oxidized purine nucleobase lesion DNA N-glycosylase activity
molecular_function	ornithine metabolic process
molecular_function	adenine/guanine mispair binding
molecular_function	chaperone binding
molecular_function	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
molecular_function	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity
molecular_function	metallochaperone activity
molecular_function	cellular component disassembly
molecular_function	cellulose binding
molecular_function	iron ion binding
molecular_function	fructose-6-phosphate binding
molecular_function	acyltransferase activity
molecular_function	phosphoribosylglycinamide formyltransferase activity
molecular_function	carboxylic acid biosynthetic process
molecular_function	lysophospholipid acyltransferase activity
molecular_function	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor
molecular_function	monocarboxylic acid transport
molecular_function	cyclase activity
molecular_function	regulation of protein kinase activity
molecular_function	pyrimidine nucleobase binding
molecular_function	calcium:sodium antiporter activity
molecular_function	nucleotide metabolic process
molecular_function	signaling receptor activity
molecular_function	S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity
molecular_function	cytidine deaminase activity
molecular_function	pyrimidine nucleobase transport
molecular_function	agmatinase activity
molecular_function	3-dehydro-L-gulonate-6-phosphate decarboxylase activity
molecular_function	anion transport
molecular_function	vitamin B6 metabolic process
molecular_function	oligopeptide transmembrane transport
molecular_function	fatty acid ligase activity
molecular_function	peptidyl-lysine demalonylation
molecular_function	purine-containing compound biosynthetic process
molecular_function	tripeptide transport
molecular_function	heterocycle biosynthetic process
molecular_function	nucleoside phosphate binding
molecular_function	purine nucleotide metabolic process
molecular_function	glucose dehydrogenase activity
molecular_function	cellular amine metabolic process
molecular_function	fatty acid transport
molecular_function	nicotinamide-nucleotide adenylyltransferase activity
molecular_function	L-kynurenine metabolic process
molecular_function	regulation of phosphate metabolic process
molecular_function	glutathionylspermidine amidase activity
molecular_function	RNA processing
molecular_function	intermembrane lipid transfer
molecular_function	purine nucleobase transmembrane transport
molecular_function	RNA methylation
molecular_function	N-methyltransferase activity
molecular_function	organophosphate ester transport
molecular_function	ribose phosphate diphosphokinase activity
molecular_function	peptidyl-lysine modification
molecular_function	fumarate transport
molecular_function	amide binding
molecular_function	copper ion transport
molecular_function	positive regulation of molecular function
molecular_function	aminopeptidase activity
molecular_function	cellular modified amino acid biosynthetic process
molecular_function	catalytic activity, acting on a nucleic acid
molecular_function	L-aspartate:2-oxoglutarate aminotransferase activity
molecular_function	ATP biosynthetic process
molecular_function	N-acyltransferase activity
molecular_function	S-formylglutathione hydrolase activity
molecular_function	ribonucleoside diphosphate metabolic process
molecular_function	oligosaccharide transport
molecular_function	establishment of localization
molecular_function	branched-chain amino acid transport
molecular_function	ribosomal large subunit binding
molecular_function	endodeoxyribonuclease activity, producing 5'-phosphomonoesters
molecular_function	acetylpyruvate hydrolase activity
molecular_function	oxoacid metabolic process
molecular_function	selenide, water dikinase activity
molecular_function	1,4-alpha-oligoglucan phosphorylase activity
molecular_function	protein deglutarylation
molecular_function	organic substance transport
molecular_function	cysteine synthase activity
molecular_function	regulation of cellular metabolic process
molecular_function	DNA translocase activity
molecular_function	carbohydrate derivative biosynthetic process
molecular_function	cell
molecular_function	oxidoreductase activity, acting on metal ions, oxygen as acceptor
molecular_function	peptidyl-tyrosine phosphorylation
molecular_function	ligase activity, forming carbon-sulfur bonds
molecular_function	RNA-3'-phosphate cyclase activity
molecular_function	positive regulation of protein kinase activity
molecular_function	1-deoxy-D-xylulose-5-phosphate synthase activity
molecular_function	transferase activity
molecular_function	metal ion transmembrane transporter activity
molecular_function	L-threonine ammonia-lyase activity
molecular_function	regulation of biological process
molecular_function	exodeoxyribonuclease activity
molecular_function	glutamate-tRNA ligase activity
molecular_function	DNA-binding transcription activator activity
molecular_function	iron ion transmembrane transport
molecular_function	response to superoxide
molecular_function	NADH dehydrogenase (quinone) activity
molecular_function	acyl-CoA binding
molecular_function	transporter activity
molecular_function	nitrate transport
molecular_function	manganese ion transmembrane transport
molecular_function	deoxyribodipyrimidine photo-lyase activity
molecular_function	NADPH:quinone reductase activity
molecular_function	copper ion transmembrane transport
molecular_function	nucleoside metabolic process
molecular_function	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor
molecular_function	purine nucleosidase activity
molecular_function	deoxyribose-phosphate aldolase activity
molecular_function	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase activity
molecular_function	xenobiotic transport
molecular_function	tetrahydrofolylpolyglutamate synthase activity
molecular_function	acryloyl-CoA reductase (NADP+) activity
molecular_function	metal cluster binding
molecular_function	cellular aldehyde metabolic process
molecular_function	binding
molecular_function	methylthiotransferase activity
molecular_function	imidazoleglycerol-phosphate dehydratase activity
molecular_function	hydrogenase (acceptor) activity
molecular_function	anion channel activity
molecular_function	8-oxo-dGDP phosphatase activity
molecular_function	xylose isomerase activity
molecular_function	small molecule catabolic process
molecular_function	regulation of nucleobase-containing compound metabolic process
molecular_function	peptidoglycan L,D-transpeptidase activity
molecular_function	DNA secondary structure binding
molecular_function	fatty acid binding
molecular_function	purine ribonucleoside monophosphate biosynthetic process
molecular_function	guanine transmembrane transporter activity
molecular_function	L-methionine-(S)-S-oxide reductase activity
molecular_function	2-methylisocitrate dehydratase activity
molecular_function	ribonuclease activity
molecular_function	phosphoribosylamine-glycine ligase activity
molecular_function	ATP metabolic process
molecular_function	methionine adenosyltransferase activity
molecular_function	protein binding
molecular_function	primary active transmembrane transporter activity
molecular_function	ATP generation from ADP
molecular_function	protein tyrosine kinase activity
molecular_function	antioxidant activity
molecular_function	3'(2'),5'-bisphosphate nucleotidase activity
molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor
molecular_function	nucleobase-containing compound transport
molecular_function	long-chain fatty acyl-CoA binding
molecular_function	aromatic amino acid family biosynthetic process
molecular_function	vitamin binding
molecular_function	ATPase-coupled lipid transmembrane transporter activity
molecular_function	peptide binding
molecular_function	ligase activity, forming carbon-oxygen bonds
molecular_function	ribonucleotide metabolic process
molecular_function	GMP metabolic process
molecular_function	glucose-6-phosphate dehydrogenase activity
molecular_function	prosthetic group binding
molecular_function	di-trans,poly-cis-decaprenylcistransferase activity
molecular_function	oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor
molecular_function	iron ion transmembrane transporter activity
molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines
molecular_function	tyrosine-tRNA ligase activity
molecular_function	dUTP diphosphatase activity
molecular_function	localization within membrane
molecular_function	protein serine/threonine kinase activity
molecular_function	tRNA m6t6A37 methyltransferase activity
molecular_function	nucleoside diphosphate kinase activity
molecular_function	purine nucleoside triphosphate biosynthetic process
molecular_function	negative regulation of biological process
molecular_function	5-methyltetrahydrofolate-dependent methyltransferase activity
molecular_function	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity
molecular_function	amino-acid betaine transport
molecular_function	inositol phosphate phosphatase activity
molecular_function	organic acid:sodium symporter activity
molecular_function	branched-chain-amino-acid transaminase activity
molecular_function	serine family amino acid biosynthetic process
molecular_function	potassium ion binding
molecular_function	DNA N-glycosylase activity
molecular_function	cyclic pyranopterin monophosphate synthase activity
molecular_function	peptide alpha-N-acetyltransferase activity
molecular_function	calcium, potassium:sodium antiporter activity
molecular_function	oxidative DNA demethylation
molecular_function	protein histidine kinase activity
molecular_function	deoxyribonucleoside monophosphate metabolic process
molecular_function	lytic transglycosylase activity
molecular_function	calcium:cation antiporter activity
molecular_function	cation transport
molecular_function	nucleoside transport
molecular_function	protein carboxyl O-methyltransferase activity
molecular_function	2-methylcitrate synthase activity
molecular_function	oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor
molecular_function	phosphotransferase activity, for other substituted phosphate groups
molecular_function	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity
molecular_function	regulation of biological quality
molecular_function	nucleoside transmembrane transporter activity
molecular_function	transcription factor binding
molecular_function	endonucleolytic cleavage involved in tRNA processing
molecular_function	glyoxylate reductase activity
molecular_function	UDP-sugar diphosphatase activity
molecular_function	5'-3' exonuclease activity
molecular_function	nitrite efflux transmembrane transporter activity
molecular_function	malate transmembrane transporter activity
molecular_function	tetrahydrofolylpolyglutamate biosynthetic process
molecular_function	anthranilate phosphoribosyltransferase activity
molecular_function	2-octaprenyl-6-methoxyphenol hydroxylase activity
molecular_function	lipopolysaccharide binding
molecular_function	cellular component biogenesis
molecular_function	C-methyltransferase activity
molecular_function	pantoate-beta-alanine ligase activity
molecular_function	thymidylate synthase activity
molecular_function	amino-acid racemase activity
molecular_function	protein tyrosine phosphatase activity
molecular_function	maltose transmembrane transporter activity
molecular_function	ribosome
molecular_function	calcium ion transport
molecular_function	adenine phosphoribosyltransferase activity
molecular_function	anatomical entity
molecular_function	CMP biosynthetic process
molecular_function	threonine aldolase activity
molecular_function	thioredoxin peroxidase activity
molecular_function	thiamine-phosphate diphosphorylase activity
molecular_function	inorganic anion transmembrane transport
molecular_function	3-methyl-2-oxobutanoate hydroxymethyltransferase activity
molecular_function	arabinose isomerase activity
molecular_function	4-hydroxy-tetrahydrodipicolinate reductase
molecular_function	L-fucose isomerase activity
molecular_function	protein transporter activity
molecular_function	GTP cyclohydrolase II activity
molecular_function	cation transmembrane transporter activity
molecular_function	aromatic compound catabolic process
molecular_function	water-soluble vitamin biosynthetic process
molecular_function	single-stranded DNA 3'-5' exodeoxyribonuclease activity
molecular_function	cellular localization
molecular_function	GTPase binding
molecular_function	glutathione synthase activity
molecular_function	regulation of translation
molecular_function	cytidylate kinase activity
molecular_function	protein repair
molecular_function	P-type transmembrane transporter activity
molecular_function	ATP-dependent peptidase activity
molecular_function	acetyltransferase activity
molecular_function	alpha-sialidase activity
molecular_function	tRNA N-acetyltransferase activity
molecular_function	sequence-specific DNA binding
molecular_function	L-aspartate transmembrane transporter activity
molecular_function	phosphate-containing compound metabolic process
molecular_function	metalloexopeptidase activity
molecular_function	choline transport
molecular_function	RNA ligase activity
molecular_function	voltage-gated channel activity
molecular_function	nitrite transmembrane transporter activity
molecular_function	cell communication
molecular_function	purine ribonucleoside triphosphate binding
molecular_function	hydrolase activity, acting on acid anhydrides
molecular_function	branched-chain amino acid transmembrane transporter activity
molecular_function	anion binding
molecular_function	DNA geometric change
molecular_function	nitric oxide dioxygenase activity
molecular_function	L-ribulose-5-phosphate 3-epimerase activity
molecular_function	thymidine phosphorylase activity
molecular_function	riboflavin reductase (NADPH) activity
molecular_function	DNA-3-methyladenine glycosylase activity
molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines
molecular_function	proton transmembrane transporter activity
molecular_function	phosphorus-oxygen lyase activity
molecular_function	phosphopantothenoylcysteine decarboxylase activity
molecular_function	4-hydroxythreonine-4-phosphate dehydrogenase activity
molecular_function	adenine transmembrane transporter activity
molecular_function	phosphopentomutase activity
molecular_function	deoxyribonuclease activity
molecular_function	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor
molecular_function	rRNA (uridine-C5-)-methyltransferase activity
molecular_function	acylphosphatase activity
molecular_function	oxoglutarate dehydrogenase (succinyl-transferring) activity
molecular_function	phosphotransferase activity, carboxyl group as acceptor
molecular_function	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
molecular_function	ADP-sugar diphosphatase activity
molecular_function	GTP cyclohydrolase I activity
molecular_function	acyl-CoA hydrolase activity
molecular_function	metabolic process
molecular_function	vitamin metabolic process
molecular_function	rRNA (adenine) methyltransferase activity
molecular_function	carbohydrate kinase activity
molecular_function	(S)-2-hydroxy-acid oxidase activity
molecular_function	L-alpha-amino acid transmembrane transport
molecular_function	L-glutamine aminotransferase activity
molecular_function	phosphoglycerate kinase activity
molecular_function	oxidoreductase activity
molecular_function	5,10-methylenetetrahydrofolate-dependent methyltransferase activity
molecular_function	fatty acid derivative binding
molecular_function	malate synthase activity
molecular_function	aldo-keto reductase (NADP) activity
molecular_function	oxidoreductase activity, acting on metal ions
molecular_function	mannose-1-phosphate guanylyltransferase activity
molecular_function	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor
molecular_function	3'-5'-exoribonuclease activity
molecular_function	carbamate kinase activity
molecular_function	intracellular organelle
molecular_function	uridine kinase activity
molecular_function	pyridoxal kinase activity
molecular_function	RNA 3'-end processing
molecular_function	amino acid binding
molecular_function	lipoate-protein ligase activity
molecular_function	8-amino-7-oxononanoate synthase activity
molecular_function	dTDP-4-amino-4,6-dideoxygalactose transaminase activity
molecular_function	membrane organization
molecular_function	monocarboxylic acid binding
molecular_function	phosphatidylserine decarboxylase activity
molecular_function	mRNA 5'-UTR binding
molecular_function	hexokinase activity
molecular_function	purine nucleotide binding
molecular_function	uracil binding
molecular_function	carbohydrate derivative transport
molecular_function	lipid transporter activity
molecular_function	alpha-amylase activity
molecular_function	demethylation
molecular_function	argininosuccinate lyase activity
molecular_function	nitrate transmembrane transporter activity
molecular_function	tRNA-specific ribonuclease activity
molecular_function	sodium ion transmembrane transporter activity
molecular_function	tRNA 3'-end processing
molecular_function	regulation of transcription, DNA-templated
molecular_function	L-aspartate oxidase activity
molecular_function	molecular function regulator
molecular_function	dephospho-CoA kinase activity
molecular_function	RNA 2'-O-methyltransferase activity
molecular_function	[acyl-carrier-protein] phosphodiesterase activity
molecular_function	annealing activity
molecular_function	IMP dehydrogenase activity
molecular_function	carbohydrate derivative metabolic process
molecular_function	acetolactate synthase activity
molecular_function	5'-3' DNA helicase activity
molecular_function	cadmium ion transport
molecular_function	deaminase activity
molecular_function	potassium ion transmembrane transport
molecular_function	dipeptide transmembrane transporter activity
molecular_function	maltose transport
molecular_function	peptide-methionine (S)-S-oxide reductase activity
molecular_function	double-stranded RNA binding
molecular_function	pyridoxal phosphate biosynthetic process
molecular_function	positive regulation of phosphorylation
molecular_function	cis-trans isomerase activity
molecular_function	methionyl-tRNA formyltransferase activity
molecular_function	aldehyde dehydrogenase [NAD(P)+] activity
molecular_function	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity
molecular_function	tRNA (adenine) methyltransferase activity
molecular_function	negative regulation of transcription, DNA-templated
molecular_function	metal ion transport
molecular_function	6-phosphofructokinase activity
molecular_function	glycerophospholipid acyltransferase (CoA-dependent) activity
molecular_function	N-acylmannosamine kinase activity
molecular_function	L-idonate transmembrane transporter activity
molecular_function	3,4-dihydroxy-2-butanone-4-phosphate synthase activity
molecular_function	phosphatase activity
molecular_function	2,3-dihydroxybenzoate-serine ligase activity
molecular_function	cellular catabolic process
molecular_function	2,4-dienoyl-CoA reductase (NADPH) activity
molecular_function	methyltransferase activity
molecular_function	amine transmembrane transporter activity
molecular_function	NADH dehydrogenase activity
molecular_function	GMP synthase activity
molecular_function	positive regulation of cellular protein metabolic process
molecular_function	manganese ion binding
molecular_function	cellular anatomical entity
molecular_function	nucleobase-containing compound biosynthetic process
molecular_function	deoxyribonucleoside monophosphate biosynthetic process
molecular_function	cystathionine gamma-synthase activity
molecular_function	RNA polymerase binding
molecular_function	chloride channel activity
molecular_function	D-ribulose-phosphate 3-epimerase activity
molecular_function	purine nucleoside monophosphate metabolic process
molecular_function	NADHX epimerase activity
molecular_function	L-lactate dehydrogenase activity
molecular_function	porphobilinogen synthase activity
molecular_function	cellular response to stress
molecular_function	cellular response to oxygen radical
molecular_function	pteridine-containing compound metabolic process
molecular_function	tetraacyldisaccharide 4'-kinase activity
molecular_function	single-stranded DNA binding
molecular_function	phosphoric diester hydrolase activity
molecular_function	aspartic acid methylthiotransferase activity
molecular_function	S-acyltransferase activity
molecular_function	lytic endotransglycosylase activity
molecular_function	glucosamine-6-phosphate deaminase activity
molecular_function	GDP-mannose 4,6-dehydratase activity
molecular_function	cellular macromolecule localization
molecular_function	acyl-CoA dehydrogenase activity
molecular_function	adenosylcobinamide-GDP ribazoletransferase activity
molecular_function	CDP-alcohol phosphatidyltransferase activity
molecular_function	phosphoglucomutase activity
molecular_function	oligopeptide binding
molecular_function	cation transmembrane transport
molecular_function	solute:anion antiporter activity
molecular_function	glutamate-5-semialdehyde dehydrogenase activity
molecular_function	phosphorus metabolic process
molecular_function	organic substance catabolic process
molecular_function	organic cyclic compound catabolic process
molecular_function	active transmembrane transporter activity
molecular_function	nicotinate phosphoribosyltransferase activity
molecular_function	magnesium ion binding
molecular_function	translational elongation
molecular_function	organic acid biosynthetic process
molecular_function	GMP biosynthetic process
molecular_function	peptide-serine-N-acetyltransferase activity
molecular_function	carbohydrate derivative binding
molecular_function	glycine hydroxymethyltransferase activity
molecular_function	amine transport
molecular_function	triose-phosphate isomerase activity
molecular_function	isochorismate synthase activity
molecular_function	D-tyrosyl-tRNA(Tyr) deacylase activity
molecular_function	butane-1,4-diamine:2-oxoglutarate aminotransferase activity
molecular_function	tRNA (guanine) methyltransferase activity
molecular_function	8-oxo-GDP phosphatase activity
molecular_function	membrane insertase activity
molecular_function	acetate transport
molecular_function	sulfur compound metabolic process
molecular_function	phosphopantetheine-dependent carrier activity
molecular_function	regulation of cellular component organization
molecular_function	disaccharide binding
molecular_function	transketolase activity
molecular_function	methionine-R-sulfoxide reductase activity
molecular_function	1,4-dihydroxy-2-naphthoyl-CoA synthase activity
molecular_function	tetrapyrrole binding
molecular_function	lipid transport
molecular_function	ribose phosphate biosynthetic process
molecular_function	carbohydrate transmembrane transporter activity
molecular_function	formate transport
molecular_function	response to stress
molecular_function	oligopeptide transmembrane transporter activity
molecular_function	phosphoglycerate mutase activity
molecular_function	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity
molecular_function	citrate synthase activity
molecular_function	nucleoside:proton symporter activity
molecular_function	quaternary ammonium group transmembrane transporter activity
molecular_function	glycolipid transfer activity
molecular_function	four-way junction helicase activity
molecular_function	pentosyltransferase activity
molecular_function	organonitrogen compound catabolic process
molecular_function	1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity
molecular_function	6,7-dimethyl-8-ribityllumazine synthase activity
molecular_function	DNA helicase activity
molecular_function	phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity
molecular_function	signaling
molecular_function	cytidine transport
molecular_function	gluconokinase activity
molecular_function	holo-[acyl-carrier-protein] synthase activity
molecular_function	respiratory electron transport chain
molecular_function	positive regulation of macromolecule biosynthetic process
molecular_function	enoyl-CoA hydratase activity
molecular_function	tRNA methyltransferase activity
molecular_function	aldose 1-epimerase activity
molecular_function	negative regulation of cellular process
molecular_function	hydro-lyase activity
molecular_function	undecaprenyl-phosphate glucose phosphotransferase activity
molecular_function	proteolysis
molecular_function	nucleoside triphosphate metabolic process
molecular_function	deoxynucleoside kinase activity
molecular_function	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
molecular_function	nucleotide phosphorylation
molecular_function	methylglyoxal reductase (NADPH-dependent, acetol producing)
molecular_function	uridylate kinase activity
molecular_function	organelle
molecular_function	sulfur compound binding
molecular_function	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor
molecular_function	FAD binding
molecular_function	rRNA metabolic process
molecular_function	dihydroneopterin aldolase activity
molecular_function	pyrimidine nucleoside catabolic process
molecular_function	lipoyl(octanoyl) transferase activity
molecular_function	ligase activity, forming phosphoric ester bonds
molecular_function	modified amino acid transport
molecular_function	cellular component organization
molecular_function	propionate kinase activity
molecular_function	DNA-(apurinic or apyrimidinic site) endonuclease activity
molecular_function	metalloendopeptidase activity
molecular_function	asparagine synthase (glutamine-hydrolyzing) activity
molecular_function	removal of superoxide radicals
molecular_function	cytidine metabolic process
molecular_function	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity
molecular_function	2-dehydropantoate 2-reductase activity
molecular_function	isoguanine deaminase activity
molecular_function	ubiquitin protein ligase activity
molecular_function	ATPase-coupled transmembrane transporter activity
molecular_function	aromatic amino acid transmembrane transporter activity
molecular_function	chorismate lyase activity
molecular_function	L-idonate transmembrane transport
molecular_function	ABC-type maltose transporter activity
molecular_function	protein transport
molecular_function	phosphorylation
molecular_function	small molecule biosynthetic process
molecular_function	IMP cyclohydrolase activity
molecular_function	tRNA (cytosine) methyltransferase activity
molecular_function	arginine binding
molecular_function	translational termination
molecular_function	hexosyltransferase activity
molecular_function	positive regulation of RNA metabolic process
molecular_function	phosphotransferase activity, nitrogenous group as acceptor
molecular_function	tRNA threonylcarbamoyladenosine dehydratase
molecular_function	N-acetylglucosamine kinase activity
molecular_function	tryptophan-tRNA ligase activity
molecular_function	phosphoprotein phosphatase activity
molecular_function	translation regulator activity, nucleic acid binding
molecular_function	ribosome biogenesis
molecular_function	peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid
molecular_function	guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity
molecular_function	bacteriocin transmembrane transporter activity
molecular_function	electron transport chain
molecular_function	purine-specific mismatch base pair DNA N-glycosylase activity
molecular_function	deaminated base DNA N-glycosylase activity
molecular_function	sulfate transmembrane transporter activity
molecular_function	fumarate hydratase activity
molecular_function	racemase and epimerase activity, acting on carbohydrates and derivatives
molecular_function	pyrophosphatase activity
molecular_function	carnitine transmembrane transporter activity
molecular_function	quaternary ammonium group transport
molecular_function	4-hydroxy-tetrahydrodipicolinate synthase activity
molecular_function	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity
molecular_function	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
molecular_function	pyridoxamine-phosphate oxidase activity
molecular_function	acetate:cation symporter activity
molecular_function	polyribonucleotide nucleotidyltransferase activity
molecular_function	aromatic amino acid transport
molecular_function	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
molecular_function	cellular component organization or biogenesis
molecular_function	carboxy-lyase activity
molecular_function	purine nucleotide biosynthetic process
molecular_function	ABC-type oligosaccharide transporter activity
molecular_function	nucleoside-triphosphatase activity
molecular_function	organic hydroxy compound biosynthetic process
molecular_function	voltage-gated potassium channel activity
molecular_function	abequosyltransferase activity
molecular_function	transmembrane transport
molecular_function	endonuclease activity
molecular_function	cysteine metabolic process
molecular_function	lysophospholipase activity
molecular_function	basic amino acid transport
molecular_function	2-isopropylmalate synthase activity
molecular_function	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity
molecular_function	ornithine decarboxylase activity
molecular_function	dTDP-glucose 4,6-dehydratase activity
molecular_function	protein-containing complex binding
molecular_function	RNA biosynthetic process
molecular_function	vitamin B6 biosynthetic process
molecular_function	glutamate-ammonia ligase activity
molecular_function	aldehyde biosynthetic process
molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
molecular_function	signal sequence binding
molecular_function	siderophore transport
molecular_function	CoA-ligase activity
molecular_function	ornithine carbamoyltransferase activity
molecular_function	pyrimidine nucleoside transmembrane transporter activity
molecular_function	negative regulation of nucleic acid-templated transcription
molecular_function	ammonium transmembrane transport
molecular_function	uridine transport
molecular_function	tripeptidase activity
molecular_function	organic cyclic compound binding
molecular_function	spermidine synthase activity
molecular_function	homoserine transport
molecular_function	protein localization to membrane
molecular_function	dihydrolipoyl dehydrogenase activity
molecular_function	mannitol-1-phosphate 5-dehydrogenase activity
molecular_function	penicillin binding
molecular_function	racemase and epimerase activity, acting on amino acids and derivatives
molecular_function	tartronate-semialdehyde synthase activity
molecular_function	succinate dehydrogenase activity
molecular_function	protein-phosphocysteine-glucose phosphotransferase system transporter activity
molecular_function	oxidized purine DNA binding
molecular_function	modified amino acid transmembrane transporter activity
molecular_function	mismatched DNA binding
molecular_function	lipid metabolic process
molecular_function	acyl carrier activity
molecular_function	UDP-glucose:hexose-1-phosphate uridylyltransferase activity
molecular_function	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
molecular_function	ubiquitin-protein transferase activity
molecular_function	protein kinase activity
molecular_function	glutamyl-tRNA reductase activity
molecular_function	regulation of biosynthetic process
molecular_function	peptidoglycan glycosyltransferase activity
molecular_function	4-phosphoerythronate dehydrogenase activity
molecular_function	exodeoxyribonuclease VII activity
molecular_function	superoxide dismutase activity
molecular_function	organonitrogen compound metabolic process
molecular_function	cytosine transmembrane transporter activity
molecular_function	L-malate dehydrogenase activity
molecular_function	regulation of kinase activity
molecular_function	reactive oxygen species metabolic process
molecular_function	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity
molecular_function	peptidyl-histidine modification
molecular_function	anion:cation symporter activity
molecular_function	glutaminase activity
molecular_function	positive regulation of transcription, DNA-templated
molecular_function	positive regulation of biosynthetic process
molecular_function	rRNA base methylation
molecular_function	ion transmembrane transporter activity
molecular_function	GDP-L-fucose metabolic process
molecular_function	5'-3' exoribonuclease activity
molecular_function	organophosphate biosynthetic process
molecular_function	cobalt ion binding
molecular_function	uridylyltransferase activity
molecular_function	tRNA (guanine-N1-)-methyltransferase activity
molecular_function	dihydrofolate reductase activity
molecular_function	pyrimidine ribonucleoside metabolic process
molecular_function	phosphatidyltransferase activity
molecular_function	glycosyltransferase activity
molecular_function	aspartate ammonia-lyase activity
molecular_function	glutathione transport
molecular_function	nucleobase-containing small molecule metabolic process
molecular_function	acetyl-CoA C-acyltransferase activity
molecular_function	3-deoxy-8-phosphooctulonate synthase activity
molecular_function	glutathione-disulfide reductase (NADPH) activity
molecular_function	[citrate (pro-3S)-lyase] ligase activity
molecular_function	protein-lysine N-methyltransferase activity
molecular_function	response to antibiotic
molecular_function	protein-glutamine N-methyltransferase activity
