tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252925	0	live	ssaH	STM1407	secretion system apparatus				NC_003197.2	1489778	1490011	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252921	0	live	sscB	STM1403	CesD/SycD/LcrH family type III secretion system chaperone				NC_003197.2	1487516	1487950	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252920	0	live	sseE	STM1402	pathogenicity island 2 effector protein SseE				NC_003197.2	1487042	1487464	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252914	0	live	ssaE	STM1396	EscE/YscE/SsaE family type III secretion system needle protein co-chaperone				NC_003197.2	1483080	1483328	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252913	0	live	ssaD	STM1395	EscD/YscD/HrpQ family type III secretion system inner membrane ring protein				NC_003197.2	1481867	1483078	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252912	0	live	ssaC	STM1394	EscC/YscC/HrcC family type III secretion system outer membrane ring protein				NC_003197.2	1480387	1481886	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252908	0	live	orf242	STM1390	helix-turn-helix-type transcriptional regulator				NC_003197.2	1475251	1475979	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252905	0	live	ttrR	STM1387	DNA-binding response regulator				NC_003197.2	1473088	1473713	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252904	0	live	ttrS	STM1386	tetrathionate reductase complex: sensory transduction histidine kinase				NC_003197.2	1471334	1473118	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252902	0	live	ttrC	STM1384	tetrathionate reductase subunit C				NC_003197.2	1469401	1470431	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252898	0	live	orf32	STM1380	hydrolase				NC_003197.2	1463096	1463992	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252897	0	live	orf48	STM1379	putative amino acid permease				NC_003197.2	1461731	1463080	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252896	0	live	pykF	STM1378	pyruvate kinase				NC_003197.2	1459917	1461452	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252895	0	live	lpp	STM1377	murein lipoprotein				NC_003197.2	1459370	1459619	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252893	0	live	ynhG	STM1375	murein L,D-transpeptidase				NC_003197.2	1457967	1458981	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252892	0	live	ynhA	STM1374	cysteine desufuration protein SufE				NC_003197.2	1457401	1457825	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252891	0	live	sufS	STM1373	bifunctional cysteine desulfurase/selenocysteine lyase				NC_003197.2	1456163	1457396	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252890	0	live	sufD	STM1372	FeS cluster assembly protein SufD				NC_003197.2	1454895	1456179	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252889	0	live	sufC	STM1371	Fe-S cluster assembly ATPase SufC				NC_003197.2	1454176	1454933	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252888	0	live	sufB	STM1370	Fe-S cluster assembly protein SufB				NC_003197.2	1452672	1454170	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252887	0	live	sufA	STM1369	Fe-S cluster assembly scaffold SufA				NC_003197.2	1452295	1452674	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252886	0	live	STM1368	STM1368	L-cystine transporter				NC_003197.2	1450533	1451885	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252885	0	live	ydiH	STM1367	putative cytoplasmic protein				NC_003197.2	1450009	1450245	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252884	0	live	STM1366	STM1366	thioesterase				NC_003197.2	1449534	1449958	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252880	0	live	ydiL	STM1362	putative cytoplasmic protein				NC_003197.2	1444295	1444654	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252879	0	live	ydiM	STM1361	MFS transporter				NC_003197.2	1442943	1444162	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252878	0	live	ydiN	STM1360	MFS transporter				NC_003197.2	1441344	1442595	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252877	0	live	ydiB	STM1359	quinate/shikimate dehydrogenase				NC_003197.2	1440411	1441289	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252875	0	live	ydiF	STM1357	putative acetyl-CoA:acetoacetyl-CoA transferase beta subunit				NC_003197.2	1437859	1439412	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252874	0	live	ydiO	STM1356	putative acyl-CoA dehydrogenase				NC_003197.2	1436694	1437858	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252873	0	live	ydiP	STM1355	AraC family transcriptional regulator				NC_003197.2	1435719	1436618	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252872	0	live	ydiQ	STM1354	putative electron transfer flavoprotein				NC_003197.2	1434501	1435276	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252871	0	live	ydiR	STM1353	electron transfer flavoprotein subunit alpha				NC_003197.2	1433544	1434495	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252870	0	live	ydiS	STM1352	oxidoreductase				NC_003197.2	1432201	1433501	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252869	0	live	ydiT	STM1351	ferredoxin family protein				NC_003197.2	1431911	1432220	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252868	0	live	ydiD	STM1350	cyclohexanecarboxylate-CoA ligase				NC_003197.2	1430181	1431833	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252867	0	live	pps	STM1349	phosphoenolpyruvate synthase				NC_003197.2	1427610	1430139	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252866	0	live	ydiA	STM1348	phosphoenolpyruvate synthase regulatory protein				NC_003197.2	1426591	1427437	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252865	0	live	aroH	STM1347	3-deoxy-7-phosphoheptulonate synthase				NC_003197.2	1425389	1426471	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252864	0	live	ydiE	STM1346	hemin uptake protein hemP				NC_003197.2	1425041	1425232	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252861	0	live	nlpC	STM1343	endopeptidase				NC_003197.2	1421996	1422475	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252860	0	live	btuD	STM1342	vitamin B12 ABC transporter ATP-binding protein BtuD				NC_003197.2	1421185	1421934	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252859	0	live	btuE	STM1341	glutathione peroxidase				NC_003197.2	1420622	1421185	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252858	0	live	btuC	STM1340	vitamin B12 ABC transporter permease BtuC				NC_003197.2	1419553	1420542	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252857	0	live	himA	STM1339	integration host factor subunit alpha				NC_003197.2	1418921	1419359	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252854	0	live	rplT	STM1336	50S ribosomal protein L20				NC_003197.2	1414998	1415367	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252853	0	live	rpmI	STM1335	50S ribosomal protein L35				NC_003197.2	1414748	1414960	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252852	0	live	infC	STM1334	protein chain initiation factor IF-3				NC_003197.2	1414213	1414667	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252851	0	live	thrS	STM1333	threonine--tRNA ligase				NC_003197.2	1412182	1414121	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252850	0	live	rfc	STM1332	polymerase				NC_003197.2	1410078	1411306	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252848	0	live	STM1330	STM1330	endonuclease				NC_003197.2	1408515	1409376	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252840	0	live	yniC	STM1322	2-deoxyglucose-6-phosphatase				NC_003197.2	1402331	1403013	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252839	0	live	ydjM	STM1321	LexA regulated gene				NC_003197.2	1401594	1402193	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252838	0	live	ydjN	STM1320	L-cystine transporter				NC_003197.2	1400066	1401470	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252837	0	live	cedA	STM1319	cell division modulator				NC_003197.2	1399662	1399964	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252836	0	live	katE	STM1318	catalase HPII				NC_003197.2	1397105	1399372	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252835	0	live	celG	STM1317	carbohydrate deacetylase				NC_003197.2	1396293	1397061	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252834	0	live	celF	STM1316	6-phospho-beta-glucosidase				NC_003197.2	1394923	1396290	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252833	0	live	celD	STM1315	transcriptional repressor of cel operon				NC_003197.2	1393958	1394810	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252832	0	live	celC	STM1314	PTS N N'-diacetylchitobiose transporter subunit IIA				NC_003197.2	1393599	1393957	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252831	0	live	celB	STM1313	PTS N,N'-diacetylchitobiose transporter subunit IIC				NC_003197.2	1392187	1393559	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252830	0	live	celA	STM1312	PTS sugar transporter subunit IIB				NC_003197.2	1391785	1392118	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252829	0	live	osmE	STM1311	transcriptional regulator				NC_003197.2	1391028	1391497	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252828	0	live	nadE	STM1310	NAD(+) synthase				NC_003197.2	1390110	1390948	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252827	0	live	STM1309	STM1309	putative nuclease subunit of the excinuclease complex				NC_003197.2	1389108	1390016	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252826	0	live	spy	STM1308	ATP-independent periplasmic protein-refolding chaperone				NC_003197.2	1388532	1389033	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252825	0	live	astE	STM1307	succinylglutamate desuccinylase				NC_003197.2	1387231	1388212	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252824	0	live	astB	STM1306	N-succinylarginine dihydrolase				NC_003197.2	1385900	1387251	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252823	0	live	astD	STM1305	succinylglutamate-semialdehyde dehydrogenase				NC_003197.2	1384419	1385911	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252822	0	live	astA	STM1304	arginine N-succinyltransferase				NC_003197.2	1383392	1384436	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252821	0	live	astC	STM1303	aspartate aminotransferase family protein				NC_003197.2	1382176	1383411	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252820	0	live	xthA	STM1302	exodeoxyribonuclease III				NC_003197.2	1380933	1381751	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252819	0	live	STM1301	STM1301	NTP pyrophosphohydrolase				NC_003197.2	1380444	1380860	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252817	0	live	gdhA	STM1299	glutamate dehydrogenase				NC_003197.2	1378627	1379985	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252816	0	live	topB	STM1298	DNA topoisomerase III				NC_003197.2	1376648	1378597	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252815	0	live	selD	STM1297	selenophosphate synthase				NC_003197.2	1375588	1376643	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252814	0	live	ydjA	STM1296	NAD(P)H nitroreductase				NC_003197.2	1374917	1375482	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252813	0	live	sppA	STM1295	signal peptide peptidase SppA				NC_003197.2	1372901	1374769	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252812	0	live	ansA	STM1294	L-asparaginase 1				NC_003197.2	1371789	1372822	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252811	0	live	pncA	STM1293	nicotinamidase				NC_003197.2	1371106	1371774	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252808	0	live	gapA	STM1290	type I glyceraldehyde-3-phosphate dehydrogenase				NC_003197.2	1368684	1369691	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252806	0	live	STM1288	STM1288	putative aldehyde reductase				NC_003197.2	1366503	1367366	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252805	0	live	STM1287	STM1287	anaerobic sulfatase maturase				NC_003197.2	1365216	1366412	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252804	0	live	mipA	STM1286	MltA-interacting protein MipA				NC_003197.2	1364165	1364926	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252803	0	live	yeaG	STM1285	PrkA family serine protein kinase				NC_003197.2	1361819	1363767	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252801	0	live	yeaJ	STM1283	diguanylate cylase				NC_003197.2	1358276	1359786	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252800	0	live	yeaK	STM1282	putative cytoplasmic protein				NC_003197.2	1357708	1358240	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252797	0	live	yeaM	STM1279	AraC family transcriptional regulator				NC_003197.2	1356166	1356972	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252795	0	live	yeaO	STM1277	MarR family transcriptional regulator				NC_003197.2	1354427	1354786	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252790	0	live	yoaG	STM1272	DUF1869 domain-containing protein				NC_003197.2	1351745	1351943	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252788	0	live	yeaS	STM1270	leucine efflux protein LeuE				NC_003197.2	1350570	1351223	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252787	0	live	STM1269	STM1269	putative chorismate mutase				NC_003197.2	1349836	1350388	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252785	0	live	STM1267	STM1267	histidine kinase				NC_003197.2	1349284	1349542	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252784	0	live	STM1266	STM1266	putative transcriptional regulator				NC_003197.2	1348176	1349029	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252783	0	live	STM1265	STM1265	putative response regulators				NC_003197.2	1347512	1348112	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252781	0	live	STM1263	STM1263	putative periplasmic protein				NC_003197.2	1345815	1346477	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252779	0	live	STM1261	STM1261	four-helix bundle copper-binding protein				NC_003197.2	1345300	1345633	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252778	0	live	STM1260	STM1260	mechanosensitive ion channel protein MscS				NC_003197.2	1343980	1345119	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252777	0	live	STM1259	STM1259	peptide ABC transporter ATP-binding protein				NC_003197.2	1343301	1343898	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252776	0	live	STM1258	STM1258	peptide ABC transporter ATP-binding protein				NC_003197.2	1342510	1343314	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252775	0	live	STM1257	STM1257	peptide ABC transporter permease				NC_003197.2	1341704	1342523	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252774	0	live	STM1256	STM1256	peptide ABC transporter permease				NC_003197.2	1340741	1341721	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252773	0	live	STM1255	STM1255	nickel ABC transporter substrate-binding protein				NC_003197.2	1339105	1340747	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252771	0	live	STM1253	STM1253	cytochrome b				NC_003197.2	1337438	1337981	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252762	0	live	pagD	STM1244	virulence factor				NC_003197.2	1331166	1331437	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252761	0	live	STM1243	STM1243	cold-shock protein				NC_003197.2	1330822	1331045	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252760	0	live	envE	STM1242	lipoprotein EnvE				NC_003197.2	1329886	1330411	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252759	0	live	msgA	STM1241	DinI family protein				NC_003197.2	1329456	1329702	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252758	0	live	envF	STM1240	lipoprotein EnvF				NC_003197.2	1328179	1328972	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252757	0	live	STM1239	STM1239	hypothetical protein				NC_003197.2	1326065	1327197	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252756	0	live	icdA	STM1238	NADP-dependent isocitrate dehydrogenase				NC_003197.2	1324219	1325625	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252755	0	live	ymfC	STM1237	23S rRNA pseudouridine synthase E				NC_003197.2	1323538	1324203	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252753	0	live	ymfB	STM1235	NUDIX hydrolase				NC_003197.2	1322739	1323210	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252752	0	live	trmU	STM1234	tRNA 2-thiouridine(34) synthase MnmA				NC_003197.2	1321579	1322739	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252751	0	live	ycfC	STM1233	unknown membrane associated protein				NC_003197.2	1320851	1321550	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252750	0	live	purB	STM1232	adenylosuccinate lyase				NC_003197.2	1319477	1320862	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252747	0	live	ycfD	STM1229	50S ribosomal protein L16 arginine hydroxylase				NC_003197.2	1316014	1317148	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252745	0	live	pepT	STM1227	aminotripeptidase	putative peptidase T			NC_003197.2	1313395	1314636	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252744	0	live	potA	STM1226	spermidine/putrescine transporter				NC_003197.2	1312020	1313156	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252743	0	live	potB	STM1225	spermidine/putrescine ABC transporter permease PotB				NC_003197.2	1311173	1312052	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252741	0	live	potC	STM1223	spermidine/putrescine ABC transporter permease PotC				NC_003197.2	1308739	1309532	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252740	0	live	potD	STM1222	spermidine/putrescine ABC transporter substrate-binding protein PotD				NC_003197.2	1307668	1308727	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252738	0	live	ycfX	STM1220	N-acetylglucosamine kinase				NC_003197.2	1305824	1306746	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252737	0	live	ycfW	STM1219	lipoprotein transporter subunit LolE				NC_003197.2	1304548	1305806	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252736	0	live	ycfV	STM1218	lipoprotein ABC transporter ATP-binding protein LolD				NC_003197.2	1303848	1304562	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252735	0	live	ycfU	STM1217	integral membrane protein ABC transporter				NC_003197.2	1302558	1303868	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252734	0	live	mfd	STM1216	transcription-repair coupling factor				NC_003197.2	1298885	1302349	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252733	0	live	ycfS	STM1215	L,D-transpeptidase				NC_003197.2	1297772	1298751	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252731	0	live	ycfQ	STM1213	TetR family transcriptional regulator				NC_003197.2	1296541	1297192	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252729	0	live	ndh	STM1211	FAD-dependent oxidoreductase				NC_003197.2	1294327	1295748	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252727	0	live	nagZ	STM1209	beta-N-acetylhexosaminidase				NC_003197.2	1292585	1293622	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252725	0	live	ycfM	STM1207	penicillin-binding protein activator LpoB				NC_003197.2	1291128	1291781	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252723	0	live	ycfF	STM1205	histidine triad nucleotide-binding protein				NC_003197.2	1290381	1290752	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252722	0	live	fhuE	STM1204	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE				NC_003197.2	1287877	1290063	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252721	0	live	ptsG	STM1203	PTS glucose transporter subunit IIBC				NC_003197.2	1286342	1287792	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252720	0	live	ycfH	STM1202	putative metal-dependent hydrolase				NC_003197.2	1285257	1286064	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252719	0	live	holB	STM1201	DNA polymerase III subunit delta'				NC_003197.2	1284238	1285256	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252718	0	live	tmk	STM1200	dTMP kinase				NC_003197.2	1283604	1284255	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252717	0	live	yceG	STM1199	cell division protein YceG				NC_003197.2	1282602	1283624	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252716	0	live	pabC	STM1198	aminodeoxychorismate lyase				NC_003197.2	1281779	1282599	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252715	0	live	fabF	STM1197	beta-ketoacyl-[acyl-carrier-protein] synthase II				NC_003197.2	1280412	1281666	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252714	0	live	acpP	STM1196	acyl carrier protein				NC_003197.2	1280087	1280339	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252713	0	live	fabG	STM1195	3-oxoacyl-ACP reductase				NC_003197.2	1279203	1279947	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252712	0	live	fabD	STM1194	[acyl-carrier-protein] S-malonyltransferase				NC_003197.2	1278259	1279200	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252711	0	live	fabH	STM1193	3-oxoacyl-ACP synthase				NC_003197.2	1277302	1278255	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252710	0	live	plsX	STM1192	phosphate acyltransferase				NC_003197.2	1276126	1277222	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252709	0	live	rpmF	STM1191	50S ribosomal protein L32				NC_003197.2	1275822	1276009	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252707	0	live	yceF	STM1189	septum formation inhibitor Maf				NC_003197.2	1274481	1275077	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252706	0	live	STM1188	STM1188	putative inner membrane lipoprotein				NC_003197.2	1273236	1273979	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252705	0	live	rluC	STM1187	23S rRNA pseudouridine(955/2504/2580) synthase				NC_003197.2	1272121	1273080	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252699	0	live	flgI	STM1181	flagellar biosynthesis protein FlgA				NC_003197.2	1263337	1264443	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252698	0	live	flgH	STM1180	flagellar basal body L-ring protein				NC_003197.2	1262630	1263334	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252696	0	live	flgF	STM1178	flagellar biosynthesis protein FlgF				NC_003197.2	1261017	1261785	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252693	0	live	flgC	STM1175	flagellar basal body rod protein FlgC				NC_003197.2	1258643	1259061	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252692	0	live	flgB	STM1174	flagellar basal body rod protein FlgB				NC_003197.2	1258229	1258653	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252691	0	live	flgA	STM1173	flagella basal body P-ring formation protein FlgA				NC_003197.2	1257421	1258094	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252688	0	live	mviN	STM1170	putative virulence factor				NC_003197.2	1254942	1256527	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252687	0	live	mviM	STM1169	virulence factor MviM				NC_003197.2	1253752	1254688	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1252686	0	live	yceH	STM1168	DUF480 domain-containing protein				NC_003197.2	1253097	1253763	plus	0		
